"capture_id","season","site","roll","capture","capture_date_local","capture_time_local","zooniverse_url_0","zooniverse_url_1","zooniverse_url_2","subject_id","question__species","question__count_max","question__count_median","question__count_min","question__standing","question__resting","question__moving","question__eating","question__interacting","question__young_present","question__horns_count_max","question__horns_count_median","question__horns_count_min","question__horns_visible","p_users_identified_this_species","pielous_evenness_index"
"WLD_S1#I06#1#12252","WLD_S1","I06",1,12252,"2018-10-17","00:50:58","https://panoptes-uploads.zooniverse.org/production/subject_location/03456556-bc44-41c4-abc4-4c253436bec9.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/cfb666c7-4633-4b9d-9130-7441688b9d24.jpeg",NA,38982944,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#225","WLD_S1","I08",1,225,"2018-07-02","20:59:16","https://panoptes-uploads.zooniverse.org/production/subject_location/7f5217c0-d640-45eb-b77d-b1a5256f5b89.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/fba7e8b1-db1b-470d-93a6-1f7c110481b0.jpeg",NA,39032008,"genet","1","1","1",0.12,0,0.88,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#I08#1#286","WLD_S1","I08",1,286,"2018-07-06","03:51:57","https://panoptes-uploads.zooniverse.org/production/subject_location/696e27d0-6564-4a0e-8249-cc3495bae40d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/92444922-3ba6-49dd-b14c-cb9df17efadb.jpeg",NA,39040361,"rodent","1","1","1",1,0,0,0,0,0,NA,NA,NA,NA,0.17,0.96
"WLD_S1#I08#1#305","WLD_S1","I08",1,305,"2018-07-08","00:52:46","https://panoptes-uploads.zooniverse.org/production/subject_location/1865887d-bd1c-4696-bc46-d2ec45d5b6df.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/14e91a99-88bc-4aeb-8b67-09127a2ba471.jpeg",NA,39000505,"genet","1","1","1",0.4,0,0.6,0,0,0,NA,NA,NA,NA,0.56,0.81
"WLD_S1#I08#1#376","WLD_S1","I08",1,376,"2018-07-12","11:46:23","https://panoptes-uploads.zooniverse.org/production/subject_location/79b7b25d-f107-4063-a3be-e6ecaaf9331c.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/21fee411-e84e-47ee-9ae3-4eff009caf56.jpeg",NA,39063302,"honeybadger","1","1","1",0,0.11,0.89,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I08#1#377","WLD_S1","I08",1,377,"2018-07-12","12:00:45","https://panoptes-uploads.zooniverse.org/production/subject_location/fb0a7547-8a65-4d50-9fab-a6cc7f47fa27.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/68270b78-599b-4303-b284-5aa85caee25d.jpeg",NA,38983286,"honeybadger","1","1","1",0,0,0.92,0,0.08,0,NA,NA,NA,NA,0.87,0.78
"WLD_S1#I08#1#380","WLD_S1","I08",1,380,"2018-07-12","12:51:36","https://panoptes-uploads.zooniverse.org/production/subject_location/d403f03d-8eac-4668-a7cc-456dfbcc568e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/061c06c8-5e0b-4d74-b3fa-640cd118f02b.jpeg",NA,38930785,"honeybadger","1","1","1",0.14,0,0.86,0,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#I08#1#409","WLD_S1","I08",1,409,"2018-07-15","01:38:55","https://panoptes-uploads.zooniverse.org/production/subject_location/8cb75950-28da-41e6-81a8-80944899bd88.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/cd2aac37-7b3d-44df-a367-a4d686452c4b.jpeg",NA,39048722,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.5,0.84
"WLD_S1#I08#1#948","WLD_S1","I08",1,948,"2018-08-04","18:31:18","https://panoptes-uploads.zooniverse.org/production/subject_location/c52b896d-97c9-4106-8dff-fa2f60138bce.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2557198e-2460-4674-a574-8c7ccc2fef4d.jpeg",NA,39024042,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#1145","WLD_S1","I08",1,1145,"2018-08-10","23:29:50","https://panoptes-uploads.zooniverse.org/production/subject_location/8ab43fd1-5f0d-4807-919f-a896a1542f7f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/22e443f0-3ffd-4e49-9559-252e4077bff6.jpeg",NA,38889656,"genet","1","1","1",0.11,0,1,0,0,0.11,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I08#1#1268","WLD_S1","I08",1,1268,"2018-08-14","23:52:48","https://panoptes-uploads.zooniverse.org/production/subject_location/e1783098-17f1-46e3-8a70-e0b7748769b5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/46766600-8109-4199-8ba7-00846baf8b6d.jpeg",NA,39058393,"civet","1","1","1",0.14,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I08#1#1355","WLD_S1","I08",1,1355,"2018-08-17","03:51:48","https://panoptes-uploads.zooniverse.org/production/subject_location/59371c09-6f94-4962-ac1e-7164ecfca79a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/89317eb1-0c3c-46da-8706-81152accdef3.jpeg",NA,39037083,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.67,0.77
"WLD_S1#I08#1#1639","WLD_S1","I08",1,1639,"2018-08-20","21:56:03","https://panoptes-uploads.zooniverse.org/production/subject_location/85e09cc1-d808-4c35-9f43-9bcdfa459bae.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d32e7c1b-6c32-4c9f-aef2-41e6413fbe34.jpeg",NA,39001126,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#2102","WLD_S1","I08",1,2102,"2018-08-29","00:27:51","https://panoptes-uploads.zooniverse.org/production/subject_location/5e6254a9-e110-411d-b268-3cd9ee6b99d2.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ea427a88-2d24-4914-b2b9-6c0604c03992.jpeg",NA,39090486,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.56,0.81
"WLD_S1#I08#1#2233","WLD_S1","I08",1,2233,"2018-09-01","01:31:52","https://panoptes-uploads.zooniverse.org/production/subject_location/c24e9872-0e6f-4117-bbbf-0376f46b668b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2a94a842-c9f5-425f-8cb7-b09a18e17e53.jpeg",NA,38936238,"civet","1","1","1",0.17,0,1,0,0,0,NA,NA,NA,NA,0.6,0.82
"WLD_S1#I08#1#2254","WLD_S1","I08",1,2254,"2018-09-01","05:13:44","https://panoptes-uploads.zooniverse.org/production/subject_location/ebbbfc97-f4f6-4c82-a237-d5ad1ddc4c51.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d6b56c38-5f77-456b-b6d4-b0e2cd0669cb.jpeg",NA,38950775,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#I08#1#2444","WLD_S1","I08",1,2444,"2018-09-02","22:41:47","https://panoptes-uploads.zooniverse.org/production/subject_location/93dd2348-7e63-4917-b050-8cd5d6e296e3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/9149de92-015a-4f2c-a0a4-b07754010dc9.jpeg",NA,38946168,"civet","1","1","1",0.14,0,0.86,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I08#1#2692","WLD_S1","I08",1,2692,"2018-09-06","01:59:17","https://panoptes-uploads.zooniverse.org/production/subject_location/75089c6d-bd9a-4390-91f4-167059e1e482.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b4da24b4-ba05-43fa-a836-054dd3fe6ba6.jpeg",NA,38898898,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#I08#1#2693","WLD_S1","I08",1,2693,"2018-09-06","04:04:38","https://panoptes-uploads.zooniverse.org/production/subject_location/56a2348f-952f-4e06-96c1-82f876cabce3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/a4047389-c26b-4702-a23a-beb276e4adaf.jpeg",NA,38981545,"civet","1","1","1",0.43,0,0.71,0.14,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#I08#1#3027","WLD_S1","I08",1,3027,"2018-09-11","18:33:33","https://panoptes-uploads.zooniverse.org/production/subject_location/03bf7a88-5ae9-451c-98ae-cacf3b2c9ffd.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/32a88b66-7fcf-4d41-bc1f-9db80ce70acc.jpeg",NA,38999759,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.75,0.67
"WLD_S1#I08#1#3062","WLD_S1","I08",1,3062,"2018-09-12","19:39:45","https://panoptes-uploads.zooniverse.org/production/subject_location/f2858160-e95f-48e3-aed6-7974a1402236.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/392049bf-aa41-4e2d-a12a-bc36634df213.jpeg",NA,38911631,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.56,0.81
"WLD_S1#I08#1#3239","WLD_S1","I08",1,3239,"2018-09-16","19:15:02","https://panoptes-uploads.zooniverse.org/production/subject_location/8849eacc-9ebc-4eb3-b6b8-755fe4e6d9d5.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/2e2da990-b5c6-400e-830e-b193bebea24b.jpeg",NA,38899398,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.67,0.72
"WLD_S1#I08#1#3347","WLD_S1","I08",1,3347,"2018-09-20","23:26:07","https://panoptes-uploads.zooniverse.org/production/subject_location/15819010-ea69-42de-b675-b4e954100d1d.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/97959cdd-1a71-48b5-bf36-e61c568e7758.jpeg",NA,38899326,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#3432","WLD_S1","I08",1,3432,"2018-09-25","03:55:09","https://panoptes-uploads.zooniverse.org/production/subject_location/1e688a67-9fc6-4ac3-ad71-65a79fa588ef.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/1679a228-79bc-4508-943a-ed7c7d92e960.jpeg",NA,38941049,"genet","1","1","1",0.17,0,1,0,0,0,NA,NA,NA,NA,0.75,0.67
"WLD_S1#I08#1#3609","WLD_S1","I08",1,3609,"2018-10-02","04:34:43","https://panoptes-uploads.zooniverse.org/production/subject_location/598ac1fb-b2a3-4d2e-86c2-8ea1f98b3aa6.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c8b33fde-d073-47a7-9996-c54daa3fb3c9.jpeg",NA,38926324,"civet","1","1","1",0.2,0,1,0,0,0,NA,NA,NA,NA,0.5,0.84
"WLD_S1#I08#1#3733","WLD_S1","I08",1,3733,"2018-10-06","00:54:06","https://panoptes-uploads.zooniverse.org/production/subject_location/6493c5a7-c771-40dc-83fa-47cbc480c6eb.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/18659c94-0acc-4193-888f-69b9bbf82820.jpeg",NA,38938323,"genet","1","1","1",0.11,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I08#1#3734","WLD_S1","I08",1,3734,"2018-10-06","02:52:06","https://panoptes-uploads.zooniverse.org/production/subject_location/56f1eeb9-93b8-4983-85bd-2a3216afaae7.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/00cf7cc6-192c-4850-9855-ec038c4fa9bd.jpeg",NA,38903005,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#3761","WLD_S1","I08",1,3761,"2018-10-07","02:14:23","https://panoptes-uploads.zooniverse.org/production/subject_location/c060c800-e0d2-43fe-a075-eb2233ee9769.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/4368014d-c53d-4049-956d-7772f4cee365.jpeg",NA,39021623,"genet","1","1","1",0,0,1,0.1,0,0,NA,NA,NA,NA,1,0
"WLD_S1#I08#1#3856","WLD_S1","I08",1,3856,"2018-10-09","18:25:13","https://panoptes-uploads.zooniverse.org/production/subject_location/b323da34-46c4-48d0-92bf-42707e9c2fd3.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/98f06828-516a-47a9-ae59-54039ae3c006.jpeg",NA,38958777,"civet","1","1","1",0.12,0,0.88,0.12,0,0.12,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#3947","WLD_S1","I08",1,3947,"2018-10-13","02:16:03","https://panoptes-uploads.zooniverse.org/production/subject_location/c56fdba3-0cfa-45fa-86b4-b2973e43851e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/22bd8f2e-2ddd-4819-89d0-d7d485ebb641.jpeg",NA,39045543,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.47,0.85
"WLD_S1#I08#1#3967","WLD_S1","I08",1,3967,"2018-10-15","00:14:57","https://panoptes-uploads.zooniverse.org/production/subject_location/5dacaa82-a8d8-4ace-901e-944cb4cbec62.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c242148a-02ba-4997-9946-8c51346c53c8.jpeg",NA,38894579,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I08#1#3975","WLD_S1","I08",1,3975,"2018-10-16","01:22:25","https://panoptes-uploads.zooniverse.org/production/subject_location/d8ad81f8-3c6e-4c9b-b9c6-18b83112e15f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b2d6f41a-f65f-4640-b822-0c917a772bf3.jpeg",NA,38966545,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#I08#1#4050","WLD_S1","I08",1,4050,"2018-10-20","00:35:35","https://panoptes-uploads.zooniverse.org/production/subject_location/e2d35946-01ea-47f8-8255-892b11b0e6d8.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/722aa4a1-52ad-48bb-adc4-2eff5e26e024.jpeg",NA,38930914,"genet","2","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#I08#1#4051","WLD_S1","I08",1,4051,"2018-10-20","00:36:11","https://panoptes-uploads.zooniverse.org/production/subject_location/148b2592-8d3a-419d-988e-cf66fbb90d9b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5f055f7a-e8b9-460b-b19c-387e2fd913c5.jpeg",NA,39012357,"genet","1","1","1",0.14,0,1,0,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#I08#1#4152","WLD_S1","I08",1,4152,"2018-10-24","21:33:06","https://panoptes-uploads.zooniverse.org/production/subject_location/7054861d-353b-441d-a4b5-1e2d9cb7e797.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c1d866de-1aba-47a7-93c2-3c7a0479b964.jpeg",NA,39039626,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#I08#1#4439","WLD_S1","I08",1,4439,"2018-11-11","21:43:53","https://panoptes-uploads.zooniverse.org/production/subject_location/7cb8d97e-3ccb-42ba-8b2f-ceebaa05e29a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/66f0de1a-3eca-4962-8ca3-20067ca4ebe2.jpeg",NA,39020114,"genet","1","1","1",0.25,0,0.88,0.12,0,0,NA,NA,NA,NA,1,0
"WLD_S1#I08#1#4565","WLD_S1","I08",1,4565,"2018-11-21","23:06:33","https://panoptes-uploads.zooniverse.org/production/subject_location/f5ccf7c0-d717-45ed-8312-698cad3f0cd4.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/3b4fef6f-2c92-4e54-8484-3c5c6711859e.jpeg",NA,38978016,"civet","1","1","1",0,0,1,0.17,0,0,NA,NA,NA,NA,0.6,0.82
"WLD_S1#I08#1#4616","WLD_S1","I08",1,4616,"2018-11-26","01:53:50","https://panoptes-uploads.zooniverse.org/production/subject_location/8d52c736-aa1f-429b-9996-4eb1c13e89d9.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ca56fe4e-e2fc-4af7-ab10-d6747e3884d2.jpeg",NA,39021499,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I08#1#4667","WLD_S1","I08",1,4667,"2018-11-29","03:15:36","https://panoptes-uploads.zooniverse.org/production/subject_location/e72d38e8-d3c7-40c3-bc65-c3282efe0b27.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/5afe6061-110e-4ef4-9828-d1dacdc49fed.jpeg",NA,38955325,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.78,0.62
"WLD_S1#I08#1#4689","WLD_S1","I08",1,4689,"2018-11-30","03:46:37","https://panoptes-uploads.zooniverse.org/production/subject_location/996e6903-49de-4486-ae30-98e8012e580b.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/aebcc2bd-1afe-40ad-b416-12cbff920634.jpeg",NA,39017974,"rodent","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.4,0.86
"WLD_S1#I08#1#4841","WLD_S1","I08",1,4841,"2018-12-07","02:48:56","https://panoptes-uploads.zooniverse.org/production/subject_location/6d32200d-0208-4f40-b8a3-59fa0f117261.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/d78cae51-363b-405a-9f95-01eb57d07369.jpeg",NA,39019583,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.56,0.83
"WLD_S1#I08#1#4912","WLD_S1","I08",1,4912,"2018-12-09","18:25:48","https://panoptes-uploads.zooniverse.org/production/subject_location/3eedef07-2b4f-4c84-a4f0-9c2bf18b71eb.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/6cde7181-4a05-4480-89a6-9bd0975ff2d8.jpeg",NA,38935699,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I08#1#5125","WLD_S1","I08",1,5125,"2018-12-19","23:30:08","https://panoptes-uploads.zooniverse.org/production/subject_location/923ca60d-1198-418b-8e26-b2c7711325a7.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/becf4713-e470-41c6-862d-06452d17c3da.jpeg",NA,38891278,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.75,0.67
"WLD_S1#I08#1#5283","WLD_S1","I08",1,5283,"2019-01-06","11:07:50","https://panoptes-uploads.zooniverse.org/production/subject_location/6cc17076-0a25-4123-94c9-4a51da741954.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/b9f8dea9-3982-424e-88f3-406ca7d0f1dc.jpeg",NA,38978937,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.88,0.54
"WLD_S1#I10#1#34","WLD_S1","I10",1,34,"2018-06-30","19:22:08","https://panoptes-uploads.zooniverse.org/production/subject_location/41920612-a2e5-4550-a46b-7e4b86df177a.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/072579a6-2f76-4173-bcd3-7023ff75d35b.jpeg",NA,38995156,"genet","1","1","1",0.11,0,0.89,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#56","WLD_S1","I10",1,56,"2018-07-06","21:48:39","https://panoptes-uploads.zooniverse.org/production/subject_location/652dbd5e-e5e7-4e67-bad9-1260638fc425.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/960f92a8-9151-4208-8f53-78d4e8faa3aa.jpeg",NA,39026104,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.72
"WLD_S1#I10#1#57","WLD_S1","I10",1,57,"2018-07-06","22:15:34","https://panoptes-uploads.zooniverse.org/production/subject_location/d45b089c-b1ef-4b42-a456-90da5e1a3736.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/94eebb97-4c77-4aeb-a6bf-606eb1bde04d.jpeg",NA,38976145,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I10#1#58","WLD_S1","I10",1,58,"2018-07-06","22:36:17","https://panoptes-uploads.zooniverse.org/production/subject_location/a2301a2d-ef71-4a1b-bdb8-da364d89d31e.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/0eb7222d-fda2-49d5-814b-b5e0868efee9.jpeg",NA,38988313,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I10#1#63","WLD_S1","I10",1,63,"2018-07-11","03:18:23","https://panoptes-uploads.zooniverse.org/production/subject_location/efe0feb9-c80e-4e7a-b518-f60e554098c0.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/690174c5-b295-472e-9066-9ed91d733664.jpeg",NA,38925755,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,1,0
"WLD_S1#I10#1#67","WLD_S1","I10",1,67,"2018-07-14","00:13:36","https://panoptes-uploads.zooniverse.org/production/subject_location/a666043e-dd17-4cf0-af33-2c4094bbeb79.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c786451f-4a94-47cf-bd75-6f7f887a933b.jpeg",NA,39007106,"honeybadger","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.6,0.76
"WLD_S1#I10#1#72","WLD_S1","I10",1,72,"2018-07-15","03:45:55","https://panoptes-uploads.zooniverse.org/production/subject_location/5d561399-4074-4f93-b7b8-b05a8203595f.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/e2e42c7d-a417-40ee-ae78-9598ca74ac26.jpeg",NA,38953549,"rodent","1","1","1",0.14,0,0.86,0,0,0,NA,NA,NA,NA,0.47,0.85
"WLD_S1#I10#1#73","WLD_S1","I10",1,73,"2018-07-15","03:46:43","https://panoptes-uploads.zooniverse.org/production/subject_location/ab924697-a0bb-4ffd-9eea-d748f7315c07.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/11a23607-6870-4b66-ac3b-ae0881e938c0.jpeg",NA,38891790,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.64
"WLD_S1#I10#1#115","WLD_S1","I10",1,115,"2018-07-24","21:45:50","https://panoptes-uploads.zooniverse.org/production/subject_location/e3301346-6084-43d9-ab62-8c3fb93cf6a1.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/c04e0399-c43e-4b7b-a73c-4b761dfe7352.jpeg",NA,39051324,"civet","1","1","1",0.17,0,0.83,0,0,0,NA,NA,NA,NA,0.6,0.82
"WLD_S1#I10#1#124","WLD_S1","I10",1,124,"2018-08-01","20:30:03","https://panoptes-uploads.zooniverse.org/production/subject_location/41f1c864-babc-452a-a3c8-6c041da4d579.jpeg","https://panoptes-uploads.zooniverse.org/production/subject_location/ff2634f7-064c-41d4-b526-ba59514c2568.jpeg",NA,38897996,"genet","1","1","1",0.11,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#140","WLD_S1","I10",1,140,"2021-03-12","19:28:24","https://panoptes-uploads.zooniverse.org/production/subject_location/e794b527-0e9e-4fb9-9760-de1d97c4c72b.jpeg","",NA,39014480,"genet","1","1","1",0.29,0,0.57,0.14,0,0,NA,NA,NA,NA,0.7,0.68
"WLD_S1#I10#1#150","WLD_S1","I10",1,150,"2021-03-20","20:17:38","https://panoptes-uploads.zooniverse.org/production/subject_location/02a3f077-b118-47d3-a015-50bbcb76407d.jpeg","",NA,38968906,"genet","1","1","1",0.5,0.12,0.5,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#I10#1#160","WLD_S1","I10",1,160,"2021-03-27","15:36:15","https://panoptes-uploads.zooniverse.org/production/subject_location/875d6a43-e79d-466b-a475-4a4bcca99369.jpeg","",NA,39013750,"civet","1","1","1",0.12,0,0.88,0,0,0,NA,NA,NA,NA,0.8,0.72
"WLD_S1#I10#1#161","WLD_S1","I10",1,161,"2021-03-27","15:47:22","https://panoptes-uploads.zooniverse.org/production/subject_location/919f599a-34e6-4492-a078-3b467d67ef0e.jpeg","",NA,38885690,"civet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.8,0.72
"WLD_S1#I10#1#162","WLD_S1","I10",1,162,"2021-03-28","13:39:54","https://panoptes-uploads.zooniverse.org/production/subject_location/2bd8dc19-d1ba-4517-b36a-80e6a8a7864f.jpeg","",NA,38972364,"civet","1","1","1",0.11,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#179","WLD_S1","I10",1,179,"2021-04-04","12:55:07","https://panoptes-uploads.zooniverse.org/production/subject_location/6de4a209-95f8-422d-b831-7d7652962522.jpeg","",NA,38953957,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#183","WLD_S1","I10",1,183,"2021-04-09","18:00:15","https://panoptes-uploads.zooniverse.org/production/subject_location/ffc07fc1-50e6-41ca-8774-c44b027ee046.jpeg","",NA,39004939,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#188","WLD_S1","I10",1,188,"2021-04-15","20:15:54","https://panoptes-uploads.zooniverse.org/production/subject_location/8e8f1a4c-9bd5-464b-8df3-d1d933a26205.jpeg","",NA,38994262,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#191","WLD_S1","I10",1,191,"2021-04-16","12:05:52","https://panoptes-uploads.zooniverse.org/production/subject_location/86dcc274-a40e-47fd-b38d-3abe23706c45.jpeg","",NA,38960435,"genet","1","1","1",0,0,1,0,0,0,NA,NA,NA,NA,0.89,0.5
"WLD_S1#I10#1#192","WLD_S1","I10",1,192,"2021-04-16","22:10:55","https://panoptes-uploads.zooniverse.org/production/subject_location/1c6a1881-c10a-4f43-b9a4-3a130ef8e949.jpeg","",NA,38891679,"genet","1","1","1",0.11,0,0.89,0,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#199","WLD_S1","I10",1,199,"2021-04-22","20:33:03","https://panoptes-uploads.zooniverse.org/production/subject_location/d37c99b9-5e99-42eb-a40d-86815db5da18.jpeg","",NA,38944814,"civet","1","1","1",0.29,0,0.57,0.14,0,0,NA,NA,NA,NA,0.7,0.73
"WLD_S1#I10#1#308","WLD_S1","I10",1,308,"2021-05-30","17:54:11","https://panoptes-uploads.zooniverse.org/production/subject_location/e4f67a86-a203-4714-9fa4-66afb04c3987.jpeg","",NA,38929152,"honeybadger","1","1","1",0.2,0,1,0,0,0,NA,NA,NA,NA,0.56,0.85
"WLD_S1#I10#1#323","WLD_S1","I10",1,323,"2021-06-10","18:16:52","https://panoptes-uploads.zooniverse.org/production/subject_location/9ccdccc3-d23d-4ed4-b3e6-81020a2fefb3.jpeg","",NA,38967576,"genet","1","1","1",0.25,0,0.88,0,0,0,NA,NA,NA,NA,0.8,0.58
"WLD_S1#I10#1#328","WLD_S1","I10",1,328,"2021-06-14","20:11:20","https://panoptes-uploads.zooniverse.org/production/subject_location/f6da871f-c634-49fc-8305-253e15ade5c3.jpeg","",NA,38898353,"genet","1","1","1",0.11,0,0.89,0.11,0,0,NA,NA,NA,NA,0.9,0.47
"WLD_S1#I10#1#332","WLD_S1","I10",1,332,"2021-06-21","16:14:43","https://panoptes-uploads.zooniverse.org/production/subject_location/e207c2d5-50af-4e1a-aea8-aec6c215755f.jpeg","",NA,39085755,"genet","1","1","1",0.11,0,0.89,0,0,0,NA,NA,NA,NA,0.9,0.47
